Date,Day,Month,Year,Latitude,Longitude,Acres,County,AgencyCode.IncidentNumber,Source,Notes
6/13/18,13,6,2018,21.438842,-158.00936,0.25,Oahu,2018_OA_0035818,Honolulu Fire Dept,NA
6/14/18,14,6,2018,20.02642608,-155.688318,0.01,Hawaii,2018_HA_196588,Hawaii Fire Dept,NA
6/15/18,15,6,2018,19.30600912,-155.873493,NA,Hawaii,2018_HA_196676,Hawaii Fire Dept,NA
6/15/18,15,6,2018,20.79756774,-156.908354,0.01,Maui,2018_MA_0008117,Maui Fire Dept,NA
6/15/18,15,6,2018,21.325542,-158.055392,0.25,Oahu,2018_OA_0036094,Honolulu Fire Dept,NA
6/15/18,15,6,2018,21.676946,-157.94472,0.1,Oahu,2018_OA_0036244,Honolulu Fire Dept,NA
6/16/18,16,6,2018,21.341297,-157.705274,0.01,Oahu,2018_OA_0036346,Honolulu Fire Dept,NA
6/17/18,17,6,2018,19.64686565,-155.993838,NA,Hawaii,2018_HA_196772,Hawaii Fire Dept,NA
6/17/18,17,6,2018,21.638987,-158.061735,0.01,Oahu,2018_OA_0036536,Honolulu Fire Dept,NA
6/17/18,17,6,2018,21.386677,-158.150873,1,Oahu,2018_OA_0036596,Honolulu Fire Dept,NA
6/18/18,18,6,2018,19.57994195,-155.957854,0.1,Hawaii,2018_HA_196863,Hawaii Fire Dept,NA
6/18/18,18,6,2018,19.7203866,-156.005649,0.25,Hawaii,2018_HA_196870,Hawaii Fire Dept,NA
6/18/18,18,6,2018,20.88267945,-156.681435,0.1,Maui,2018_MA_0008268,Maui Fire Dept,NA
6/18/18,18,6,2018,20.9297676,-156.672051,0.5,Maui,2018_MA_0008294,Maui Fire Dept,NA
6/19/18,19,6,2018,NA,NA,5,Hawaii,2018_HA_196948,Hawaii Fire Dept,NA
6/19/18,19,6,2018,21.398129,-158.038683,0.1,Oahu,2018_OA_0036958,Honolulu Fire Dept,NA
6/19/18,19,6,2018,21.385014,-158.148039,0.1,Oahu,2018_OA_0036959,Honolulu Fire Dept,NA
6/19/18,19,6,2018,21.382103,-158.013992,0.5,Oahu,2018_OA_0037008,Honolulu Fire Dept,NA
6/20/18,20,6,2018,19.84360285,-155.094218,0.25,Hawaii,2018_HA_197029,Hawaii Fire Dept,NA
6/20/18,20,6,2018,19.53350737,-155.110971,0.5,Hawaii,2018_HA_197038,Hawaii Fire Dept,NA
6/20/18,20,6,2018,22.04108902,-159.335584,0.01,Kauai,2018_KA_1802989,Kauai Fire Dept,NA
6/21/18,21,6,2018,19.7233268,-156.019067,0.01,Hawaii,2018_HA_197063,Hawaii Fire Dept,NA
6/21/18,21,6,2018,19.95964853,-155.213338,0.5,Hawaii,2018_HA_197078,Hawaii Fire Dept,NA
6/21/18,21,6,2018,20.08257334,-155.468732,3,Hawaii,2018_HA_197084,Hawaii Fire Dept,NA
6/21/18,21,6,2018,19.57603649,-155.006827,0.05,Hawaii,2018_HA_197087,Hawaii Fire Dept,NA
6/21/18,21,6,2018,21.379554,-158.014072,0.05,Oahu,2018_OA_0037425,Honolulu Fire Dept,NA
6/21/18,21,6,2018,21.986662,-159.717045,0.01,Kauai,2018_KA_1803000,Kauai Fire Dept,NA
6/22/18,22,6,2018,19.781362,-155.908272,0.1,Hawaii,2018_HA_197130,Hawaii Fire Dept,NA
6/22/18,22,6,2018,NA,NA,0.25,Hawaii,2018_HA_197133,Hawaii Fire Dept,NA
6/22/18,22,6,2018,20.91005995,-156.359263,0.25,Maui,2018_MA_0008494,Maui Fire Dept,NA
6/22/18,22,6,2018,21.343381,-158.039949,0.01,Oahu,2018_OA_0037466,Honolulu Fire Dept,NA
6/22/18,22,6,2018,21.588435,-158.092384,0.25,Oahu,2018_OA_0037647,Honolulu Fire Dept,NA
6/22/18,22,6,2018,NA,NA,0.05,Kauai,2018_KA_1803026,Kauai Fire Dept,"coords off island: 22.147842,-159.29577"
6/23/18,23,6,2018,21.387378,-157.954764,0.2,Oahu,2018_OA_0037713,Honolulu Fire Dept,NA
6/23/18,23,6,2018,21.34981,-158.025144,10,Oahu,2018_OA_0037776,Honolulu Fire Dept,NA
6/23/18,23,6,2018,21.331456,-157.929199,0.01,Oahu,2018_OA_0037812,Honolulu Fire Dept,NA
6/23/18,23,6,2018,21.347966,-158.026765,0.25,Oahu,2018_OA_0037873,Honolulu Fire Dept,NA
6/23/18,23,6,2018,22.141724,-159.299065,0.01,Kauai,2018_KA_1803036,Kauai Fire Dept,NA
6/24/18,24,6,2018,19.67125523,-155.983263,0.01,Hawaii,2018_HA_197275,Hawaii Fire Dept,NA
6/25/18,25,6,2018,19.71317465,-156.013324,0.01,Hawaii,2018_HA_197329,Hawaii Fire Dept,NA
6/25/18,25,6,2018,22.132293,-159.294796,0.01,Kauai,2018_KA_1803059,Kauai Fire Dept,NA
6/25/18,25,6,2018,22.140111,-159.30106,0.15,Kauai,2018_KA_1803064,Kauai Fire Dept,NA
6/26/18,26,6,2018,19.294014,-155.874243,0.01,Hawaii,2018_HA_197375,Hawaii Fire Dept,NA
6/26/18,26,6,2018,NA,NA,0.25,Maui,2018_MA_0008666,Maui Fire Dept,NA
6/26/18,26,6,2018,21.963734,-159.666989,0.01,Kauai,2018_KA_1803074,Kauai Fire Dept,NA
6/27/18,27,6,2018,19.95171696,-155.840381,52,Hawaii,2018_HA_197504,Hawaii Fire Dept,NA
6/27/18,27,6,2018,20.79631178,-156.575064,5,Maui,2018_MA_0008737,Maui Fire Dept,NA
6/28/18,28,6,2018,NA,NA,100,Hawaii,2018_HA_197557,Hawaii Fire Dept,NA
6/28/18,28,6,2018,21.379554,-158.014072,1,Oahu,2018_OA_0038801,Honolulu Fire Dept,NA
6/28/18,28,6,2018,21.441761,-158.008193,0.01,Oahu,2018_OA_0038878,Honolulu Fire Dept,NA
6/29/18,29,6,2018,19.0630489,-155.786787,0.01,Hawaii,2018_HA_197597,Hawaii Fire Dept,NA
6/30/18,30,6,2018,NA,NA,0.25,Hawaii,2018_HA_197653,Hawaii Fire Dept,NA
6/30/18,30,6,2018,19.51413839,-154.900545,0.01,Hawaii,2018_HA_197704,Hawaii Fire Dept,NA
6/30/18,30,6,2018,NA,NA,NA,Hawaii,2018_HA_197706,Hawaii Fire Dept,NA
6/30/18,30,6,2018,NA,NA,55,Hawaii,2018_HA_197711,Hawaii Fire Dept,NA
6/30/18,30,6,2018,21.368302,-158.032601,2,Oahu,2018_OA_0039220,Honolulu Fire Dept,NA
7/1/18,1,7,2018,21.503346,-158.03086,0.01,Oahu,2018_OA_0039329,Honolulu Fire Dept,NA
7/1/18,1,7,2018,21.338695,-157.875489,0.01,Oahu,2018_OA_0039401,Honolulu Fire Dept,NA
7/1/18,1,7,2018,21.338158,-157.876924,0.01,Oahu,2018_OA_0039410,Honolulu Fire Dept,NA
7/2/18,2,7,2018,20.85950846,-156.424278,4,Maui,2018_MA_0008977,Maui Fire Dept,NA
7/3/18,3,7,2018,19.13405323,-155.745374,NA,Hawaii,2018_HA_197926,Hawaii Fire Dept,NA
7/3/18,3,7,2018,NA,NA,0.1,Maui,2018_MA_0009011,Maui Fire Dept,NA
7/3/18,3,7,2018,20.85547666,-156.361748,2500,Maui,2018_MA_0009019,Maui Fire Dept,NA
7/3/18,3,7,2018,21.629359,-157.922354,0.1,Oahu,2018_OA_0039715,Honolulu Fire Dept,NA
7/4/18,4,7,2018,19.95494857,-155.835258,1,Hawaii,2018_HA_197943,Hawaii Fire Dept,NA
7/4/18,4,7,2018,20.87113061,-156.503463,2,Maui,2018_MA_0009052,Maui Fire Dept,NA
7/4/18,4,7,2018,20.95334743,-156.6845,0.25,Maui,2018_MA_0009072,Maui Fire Dept,NA
7/4/18,4,7,2018,20.75521568,-156.455837,0.01,Maui,2018_MA_0009083,Maui Fire Dept,NA
7/4/18,4,7,2018,21.334028,-158.120324,0.01,Oahu,2018_OA_0040098,Honolulu Fire Dept,NA
7/6/18,6,7,2018,19.09461685,-155.778745,NA,Hawaii,2018_HA_198105,Hawaii Fire Dept,NA
7/6/18,6,7,2018,20.88143876,-156.681011,0.01,Maui,2018_MA_0009208,Maui Fire Dept,NA
7/6/18,6,7,2018,21.697635,-157.992166,0.01,Oahu,2018_OA_0040495,Honolulu Fire Dept,NA
7/7/18,7,7,2018,21.89839798,-159.600131,3,Kauai,2018_KA_1803263,Kauai Fire Dept,NA
7/8/18,8,7,2018,NA,NA,0.01,Hawaii,2018_HA_198264,Hawaii Fire Dept,NA
7/8/18,8,7,2018,21.375994,-158.026688,0.5,Oahu,2018_OA_0040842,Honolulu Fire Dept,NA
7/9/18,9,7,2018,21.341297,-157.705274,0.1,Oahu,2018_OA_0040940,Honolulu Fire Dept,NA
7/11/18,11,7,2018,21.695152,-158.01155,0.01,Oahu,2018_OA_0041439,Honolulu Fire Dept,NA
7/13/18,13,7,2018,21.290613,-157.85057,0.01,Oahu,2018_OA_0041928,Honolulu Fire Dept,NA
7/14/18,14,7,2018,NA,NA,0.02,Hawaii,2018_HA_198627,Hawaii Fire Dept,NA
7/14/18,14,7,2018,19.20073219,-155.481461,1,Hawaii,2018_HA_198630,Hawaii Fire Dept,NA
7/14/18,14,7,2018,NA,NA,0.25,Hawaii,2018_HA_198635,Hawaii Fire Dept,NA
7/14/18,14,7,2018,NA,NA,0.01,Hawaii,2018_HA_198667,Hawaii Fire Dept,NA
7/14/18,14,7,2018,19.15484516,-155.754327,0.1,Hawaii,2018_HA_198674,Hawaii Fire Dept,NA
7/14/18,14,7,2018,20.04693622,-155.834457,0.1,Hawaii,2018_HA_198677,Hawaii Fire Dept,NA
7/14/18,14,7,2018,22.04895838,-159.335415,0.01,Kauai,2018_KA_1803400,Kauai Fire Dept,NA
7/15/18,15,7,2018,19.62026597,-154.945657,0.1,Hawaii,2018_HA_198752,Hawaii Fire Dept,NA
7/15/18,15,7,2018,21.393413,-157.979972,0.01,Oahu,2018_OA_0042214,Honolulu Fire Dept,NA
7/15/18,15,7,2018,21.346568,-158.03715,0.1,Oahu,2018_OA_0042297,Honolulu Fire Dept,NA
7/16/18,16,7,2018,20.05152183,-155.434852,1,Hawaii,2018_HA_198818,Hawaii Fire Dept,NA
7/16/18,16,7,2018,20.6371233,-156.393782,4,Maui,2018_MA_0009745,Maui Fire Dept,NA
7/16/18,16,7,2018,21.45805,-158.202368,0.05,Oahu,2018_OA_0042405,Honolulu Fire Dept,NA
7/17/18,17,7,2018,19.13563314,-155.513259,120,Hawaii,2018_HA_198880,Hawaii Fire Dept,NA
7/17/18,17,7,2018,21.491629,-158.229389,0.01,Oahu,2018_OA_0042679,Honolulu Fire Dept,NA
7/18/18,18,7,2018,21.18499444,-157.100911,3,Maui,2018_MA_0009830,Maui Fire Dept,NA
7/19/18,19,7,2018,NA,NA,20,Hawaii,2018_HA_198982,Hawaii Fire Dept,NA
7/19/18,19,7,2018,21.385976,-158.00967,0.01,Oahu,2018_OA_0043098,Honolulu Fire Dept,NA
7/19/18,19,7,2018,22.22282,-159.415648,0.01,Kauai,2018_KA_1803472,Kauai Fire Dept,NA
7/19/18,19,7,2018,22.22088624,-159.497073,0.01,Kauai,2018_KA_1803480,Kauai Fire Dept,NA
7/19/18,19,7,2018,22.061416,-159.321491,0.01,Kauai,2018_KA_1803481,Kauai Fire Dept,NA
7/20/18,20,7,2018,NA,NA,0.01,Hawaii,2018_HA_199093,Hawaii Fire Dept,NA
7/20/18,20,7,2018,21.602375,-158.105907,0.1,Oahu,2018_OA_0043286,Honolulu Fire Dept,NA
7/21/18,21,7,2018,21.581736,-158.193679,0.2,Oahu,2018_OA_0043337,Honolulu Fire Dept,NA
7/21/18,21,7,2018,21.97467955,-159.369019,0.01,Kauai,2018_KA_1803517,Kauai Fire Dept,NA
7/22/18,22,7,2018,21.581611,-158.144004,0.1,Oahu,2018_OA_0043530,Honolulu Fire Dept,NA
7/22/18,22,7,2018,21.430097,-158.181931,0.1,Oahu,2018_OA_0043647,Honolulu Fire Dept,NA
7/24/18,24,7,2018,NA,NA,0.02,Maui,2018_MA_0010117,Maui Fire Dept,NA
7/24/18,24,7,2018,21.464727,-158.157861,1.1,Oahu,2018_OA_0043874,Honolulu Fire Dept,NA
7/25/18,25,7,2018,19.47970478,-155.902962,0.25,Hawaii,2018_HA_199415,Hawaii Fire Dept,NA
7/25/18,25,7,2018,20.91470423,-156.388185,0.25,Maui,2018_MA_0010123,Maui Fire Dept,NA
7/25/18,25,7,2018,21.320447,-157.89108,1,Oahu,2018_OA_0044137,Honolulu Fire Dept,NA
7/25/18,25,7,2018,21.312465,-157.88703,0.25,Oahu,2018_OA_0044186,Honolulu Fire Dept,NA
7/25/18,25,7,2018,21.396543,-157.994856,1,Oahu,2018_OA_0044188,Honolulu Fire Dept,NA
7/25/18,25,7,2018,21.374241,-157.99146,3,Oahu,2018_OA_0044206,Honolulu Fire Dept,NA
7/26/18,26,7,2018,19.09815761,-155.756101,NA,Hawaii,2018_HA_199480,Hawaii Fire Dept,NA
7/26/18,26,7,2018,21.374873,-158.002906,20,Oahu,2018_OA_0044261,Honolulu Fire Dept,NA
7/26/18,26,7,2018,21.303008,-157.871185,3,Oahu,2018_OA_0044373,Honolulu Fire Dept,NA
7/26/18,26,7,2018,21.391287,-157.981308,0.2,Oahu,2018_OA_0044413,Honolulu Fire Dept,NA
7/26/18,26,7,2018,22.040931,-159.339505,0.01,Kauai,2018_KA_1803611,Kauai Fire Dept,NA
7/27/18,27,7,2018,21.301234,-157.870139,0.01,Oahu,2018_OA_0044549,Honolulu Fire Dept,NA
7/27/18,27,7,2018,21.349043,-158.02773,0.5,Oahu,2018_OA_0044562,Honolulu Fire Dept,NA
7/27/18,27,7,2018,21.679697,-157.955477,3,Oahu,2018_OA_0044644,Honolulu Fire Dept,NA
7/27/18,27,7,2018,21.574979,-158.123399,0.25,Oahu,2018_OA_0044651,Honolulu Fire Dept,NA
7/27/18,27,7,2018,21.679697,-157.955477,1,Oahu,2018_OA_0044686,Honolulu Fire Dept,NA
7/28/18,28,7,2018,19.64005463,-156.004506,0.01,Hawaii,2018_HA_199637,Hawaii Fire Dept,NA
7/28/18,28,7,2018,21.559103,-158.122482,0.1,Oahu,2018_OA_0044722,Honolulu Fire Dept,NA
7/28/18,28,7,2018,21.312465,-157.88703,0.25,Oahu,2018_OA_0044810,Honolulu Fire Dept,NA
7/28/18,28,7,2018,21.375651,-158.001619,1.5,Oahu,2018_OA_0044826,Honolulu Fire Dept,NA
7/29/18,29,7,2018,21.312695,-157.888236,0.01,Oahu,2018_OA_0044956,Honolulu Fire Dept,NA
7/29/18,29,7,2018,21.638221,-158.018565,0.5,Oahu,2018_OA_0044981,Honolulu Fire Dept,NA
7/29/18,29,7,2018,22.22463109,-159.453662,1,Kauai,2018_KA_1803680,Kauai Fire Dept,NA
7/31/18,31,7,2018,19.95590796,-155.8344,0.01,Hawaii,2018_HA_199775,Hawaii Fire Dept,NA
7/31/18,31,7,2018,21.301234,-157.870139,1,Oahu,2018_OA_0045367,Honolulu Fire Dept,NA
7/31/18,31,7,2018,21.638221,-158.018565,0.01,Oahu,2018_OA_0045386,Honolulu Fire Dept,NA
7/31/18,31,7,2018,21.6066,-158.0976,0.01,Oahu,2018_OA_0045453,Honolulu Fire Dept,NA
8/1/18,1,8,2018,19.925796,-155.692442,18000,Hawaii,2018_HA_199875,Hawaii Fire Dept,NA
8/1/18,1,8,2018,20.63023464,-156.38667,5,Maui,2018_MA_0010447,Maui Fire Dept,NA
8/1/18,1,8,2018,20.81151077,-156.507795,0.1,Maui,2018_MA_0010452,Maui Fire Dept,NA
8/1/18,1,8,2018,21.491996,-158.028532,0.01,Oahu,2018_OA_0045565,Honolulu Fire Dept,NA
8/1/18,1,8,2018,21.373597,-157.744766,0.25,Oahu,2018_OA_0045596,Honolulu Fire Dept,NA
8/1/18,1,8,2018,21.428182,-158.182066,0.05,Oahu,2018_OA_0045602,Honolulu Fire Dept,NA
8/1/18,1,8,2018,21.302641,-157.870863,0.25,Oahu,2018_OA_0045633,Honolulu Fire Dept,NA
8/1/18,1,8,2018,22.22554526,-159.455276,1,Kauai,2018_KA_1803724,Kauai Fire Dept,NA
8/2/18,2,8,2018,NA,NA,0.1,Hawaii,2018_HA_199928,Hawaii Fire Dept,NA
8/2/18,2,8,2018,19.50622978,-154.873587,0.1,Hawaii,2018_HA_199965,Hawaii Fire Dept,NA
8/2/18,2,8,2018,21.60276,-158.105953,0.01,Oahu,2018_OA_0045725,Honolulu Fire Dept,NA
8/2/18,2,8,2018,21.30737,-157.880901,0.5,Oahu,2018_OA_0045730,Honolulu Fire Dept,NA
8/2/18,2,8,2018,21.679697,-157.955477,1,Oahu,2018_OA_0045763,Honolulu Fire Dept,NA
8/2/18,2,8,2018,21.897533,-159.583952,0.1,Kauai,2018_KA_1803757,Kauai Fire Dept,NA
8/3/18,3,8,2018,NA,NA,155,Hawaii,2018_HA_200040,Hawaii Fire Dept,NA
8/3/18,3,8,2018,20.85886681,-156.424321,0.5,Maui,2018_MA_0010518,Maui Fire Dept,NA
8/3/18,3,8,2018,21.30737,-157.880901,0.1,Oahu,2018_OA_0045936,Honolulu Fire Dept,NA
8/3/18,3,8,2018,21.326965,-158.020086,0.01,Oahu,2018_OA_0045942,Honolulu Fire Dept,NA
8/3/18,3,8,2018,21.432371,-158.18546,0.04,Oahu,2018_OA_0046031,Honolulu Fire Dept,NA
8/3/18,3,8,2018,21.379785,-158.004096,1,Oahu,2018_OA_0046032,Honolulu Fire Dept,NA
8/3/18,3,8,2018,21.398644,-158.171649,5,Oahu,2018_OA_0046043,Honolulu Fire Dept,NA
8/4/18,4,8,2018,NA,NA,0.1,Hawaii,2018_HA_200099,Hawaii Fire Dept,NA
8/4/18,4,8,2018,20.89226179,-156.481315,0.01,Maui,2018_MA_0010581,Maui Fire Dept,NA
8/4/18,4,8,2018,21.398644,-158.171649,0.01,Oahu,2018_OA_0046126,Honolulu Fire Dept,NA
8/4/18,4,8,2018,21.482555,-158.202373,"8,800.00",Oahu,2018_OA_0046134,Honolulu Fire Dept,NA
8/4/18,4,8,2018,21.349855,-157.929862,0.01,Oahu,2018_OA_0046202,Honolulu Fire Dept,NA
8/4/18,4,8,2018,21.387369,-158.013509,0.25,Oahu,2018_OA_0046239,Honolulu Fire Dept,NA
8/4/18,4,8,2018,21.35122,-158.037285,4,Oahu,2018_OA_0046347,Honolulu Fire Dept,NA
8/5/18,5,8,2018,19.44082646,-155.279007,0.1,Hawaii,2018_HA_200167,Hawaii Fire Dept,NA
8/5/18 0:00,5,8,2018,19.45574509,-155.3448244,3572.37,Hawaii,2018_HI_213,National Park Service,NA
8/5/18,5,8,2018,NA,NA,5,Maui,2018_MA_0010640,Maui Fire Dept,NA
8/5/18,5,8,2018,21.343381,-158.039949,0.1,Oahu,2018_OA_0046577,Honolulu Fire Dept,NA
8/5/18,5,8,2018,22.061527,-159.321569,0.01,Kauai,2018_KA_1803801,Kauai Fire Dept,NA
8/6/18,6,8,2018,NA,NA,0.1,Hawaii,2018_HA_200182,Hawaii Fire Dept,NA
8/6/18,6,8,2018,NA,NA,200,Hawaii,2018_HA_200234,Hawaii Fire Dept,NA
8/6/18,6,8,2018,20.78581771,-156.462329,0.05,Maui,2018_MA_0010692,Maui Fire Dept,NA
8/6/18,6,8,2018,21.413906,-158.166678,"2,000.00",Oahu,2018_OA_0046768,Honolulu Fire Dept,NA
8/6/18,6,8,2018,21.561826,-158.113149,0.3,Oahu,2018_OA_0046871,Honolulu Fire Dept,NA
8/7/18,7,8,2018,21.461451,-158.173264,0.01,Oahu,2018_OA_0047002,Honolulu Fire Dept,NA
8/7/18,7,8,2018,21.450999,-158.180115,0.2,Oahu,2018_OA_0047011,Honolulu Fire Dept,NA
8/7/18,7,8,2018,21.474956,-158.216814,0.01,Oahu,2018_OA_0047024,Honolulu Fire Dept,NA
8/7/18,7,8,2018,21.488187,-158.229329,0.2,Oahu,2018_OA_0047041,Honolulu Fire Dept,NA
8/7/18,7,8,2018,21.435198,-158.182356,0.25,Oahu,2018_OA_0047048,Honolulu Fire Dept,NA
8/7/18,7,8,2018,21.462759,-158.199394,0.01,Oahu,2018_OA_0047053,Honolulu Fire Dept,NA
8/7/18,7,8,2018,21.437615,-158.17517,0.01,Oahu,2018_OA_0047068,Honolulu Fire Dept,NA
8/7/18,7,8,2018,21.45177,-158.178299,0.2,Oahu,2018_OA_0047081,Honolulu Fire Dept,NA
8/7/18,7,8,2018,21.440305,-158.170303,0.01,Oahu,2018_OA_0047088,Honolulu Fire Dept,NA
8/7/18,7,8,2018,21.335098,-158.040969,20,Oahu,2018_OA_0047106,Honolulu Fire Dept,NA
8/7/18,7,8,2018,21.313326,-157.872552,0.01,Oahu,2018_OA_0047116,Honolulu Fire Dept,NA
8/7/18,7,8,2018,21.386011,-157.992698,0.1,Oahu,2018_OA_0047182,Honolulu Fire Dept,NA
8/7/18,7,8,2018,21.479712,-158.202512,1,Oahu,2018_OA_0047199,Honolulu Fire Dept,NA
8/8/18,8,8,2018,NA,NA,0.1,Hawaii,2018_HA_200326,Hawaii Fire Dept,NA
8/8/18,8,8,2018,19.64568403,-155.988676,0.01,Hawaii,2018_HA_200365,Hawaii Fire Dept,NA
8/8/18,8,8,2018,21.285218,-157.838756,0.01,Oahu,2018_OA_0047230,Honolulu Fire Dept,NA
8/8/18,8,8,2018,21.430471,-158.174743,1,Oahu,2018_OA_0047288,Honolulu Fire Dept,NA
8/8/18,8,8,2018,21.305308,-157.813109,0.01,Oahu,2018_OA_0047320,Honolulu Fire Dept,NA
8/8/18,8,8,2018,21.478036,-158.217688,3,Oahu,2018_OA_0047340,Honolulu Fire Dept,NA
8/8/18,8,8,2018,21.47642,-158.152466,0.05,Oahu,2018_OA_0047344,Honolulu Fire Dept,NA
8/8/18,8,8,2018,21.361996,-158.055296,2,Oahu,2018_OA_0047384,Honolulu Fire Dept,NA
8/8/18,8,8,2018,21.318376,-158.092675,0.1,Oahu,2018_OA_0047387,Honolulu Fire Dept,NA
8/8/18,8,8,2018,21.434889,-158.184572,0.01,Oahu,2018_OA_0047399,Honolulu Fire Dept,NA
8/8/18,8,8,2018,21.47666,-158.152601,0.01,Oahu,2018_OA_0047408,Honolulu Fire Dept,NA
8/8/18,8,8,2018,21.480273,-158.206976,0.1,Oahu,2018_OA_0047409,Honolulu Fire Dept,NA
8/8/18,8,8,2018,21.44025,-158.172891,0.1,Oahu,2018_OA_0047440,Honolulu Fire Dept,NA
8/8/18,8,8,2018,21.951867,-159.372461,0.01,Kauai,2018_KA_1803849,Kauai Fire Dept,NA
8/8/18,8,8,2018,22.083887,-159.312931,0.01,Kauai,2018_KA_1803851,Kauai Fire Dept,NA
8/8/18,8,8,2018,21.949187,-159.665197,4.8,Kauai,2018_KA_1803855,Kauai Fire Dept,NA
8/8/18,8,8,2018,21.96782779,-159.710345,0.04,Kauai,2018_KA_1803862,Kauai Fire Dept,NA
8/8/18,8,8,2018,21.896759,-159.583143,0.1,Kauai,2018_KA_1803869,Kauai Fire Dept,NA
8/9/18,9,8,2018,20.97981265,-156.673892,0.01,Maui,2018_MA_0010807,Maui Fire Dept,NA
8/9/18,9,8,2018,21.335098,-158.040969,0.1,Oahu,2018_OA_0047490,Honolulu Fire Dept,NA
8/9/18,9,8,2018,21.361996,-158.055296,0.01,Oahu,2018_OA_0047530,Honolulu Fire Dept,NA
8/9/18,9,8,2018,21.361996,-158.055296,0.1,Oahu,2018_OA_0047685,Honolulu Fire Dept,NA
8/10/18,10,8,2018,NA,NA,0.1,Hawaii,2018_HA_200440,Hawaii Fire Dept,NA
8/10/18,10,8,2018,19.44082646,-155.279007,NA,Hawaii,2018_HA_200455,Hawaii Fire Dept,NA
8/10/18,10,8,2018,NA,NA,0.1,Hawaii,2018_HA_200480,Hawaii Fire Dept,NA
8/10/18,10,8,2018,21.367016,-158.07404,0.01,Oahu,2018_OA_0047712,Honolulu Fire Dept,NA
8/10/18,10,8,2018,21.467166,-158.200506,0.1,Oahu,2018_OA_0047814,Honolulu Fire Dept,NA
8/10/18,10,8,2018,21.338968,-157.875116,0.01,Oahu,2018_OA_0047849,Honolulu Fire Dept,NA
8/10/18,10,8,2018,21.464069,-158.172271,5,Oahu,2018_OA_0047857,Honolulu Fire Dept,NA
8/10/18,10,8,2018,21.508437,-158.228914,0.1,Oahu,2018_OA_0047885,Honolulu Fire Dept,NA
8/10/18,10,8,2018,21.476675,-158.219646,0.01,Oahu,2018_OA_0047902,Honolulu Fire Dept,NA
8/10/18,10,8,2018,21.47666,-158.152601,0.01,Oahu,2018_OA_0047922,Honolulu Fire Dept,NA
8/10/18,10,8,2018,21.476675,-158.219646,0.1,Oahu,2018_OA_0047925,Honolulu Fire Dept,NA
8/11/18,11,8,2018,21.335572,-158.05442,0.01,Oahu,2018_OA_0048006,Honolulu Fire Dept,NA
8/11/18,11,8,2018,21.477772,-158.220897,0.01,Oahu,2018_OA_0048014,Honolulu Fire Dept,NA
8/11/18,11,8,2018,21.478904,-158.213747,0.01,Oahu,2018_OA_0048046,Honolulu Fire Dept,NA
8/11/18,11,8,2018,21.335098,-158.040969,0.01,Oahu,2018_OA_0048059,Honolulu Fire Dept,NA
8/11/18,11,8,2018,21.466166,-158.165806,0.01,Oahu,2018_OA_0048093,Honolulu Fire Dept,NA
8/11/18,11,8,2018,21.476675,-158.219646,0.01,Oahu,2018_OA_0048117,Honolulu Fire Dept,NA
8/11/18,11,8,2018,21.47146,-158.207206,0.01,Oahu,2018_OA_0048133,Honolulu Fire Dept,NA
8/12/18,12,8,2018,20.80360104,-156.595743,20,Maui,2018_MA_0010981,Maui Fire Dept,NA
8/12/18,12,8,2018,20.81654256,-156.507348,10,Maui,2018_MA_0011566,Maui Fire Dept,NA
8/12/18,12,8,2018,21.335098,-158.040969,1,Oahu,2018_OA_0048176,Honolulu Fire Dept,NA
8/12/18,12,8,2018,21.430471,-158.174743,0.01,Oahu,2018_OA_0048265,Honolulu Fire Dept,NA
8/12/18,12,8,2018,21.344852,-157.902287,0.01,Oahu,2018_OA_0048285,Honolulu Fire Dept,NA
8/13/18,13,8,2018,21.382199,-158.146243,0.01,Oahu,2018_OA_0048355,Honolulu Fire Dept,NA
8/13/18,13,8,2018,21.482751,-158.18594,10,Oahu,2018_OA_0048374,Honolulu Fire Dept,NA
8/13/18,13,8,2018,21.47642,-158.152466,0.1,Oahu,2018_OA_0048476,Honolulu Fire Dept,NA
8/13/18,13,8,2018,21.478861,-158.216788,10,Oahu,2018_OA_0048479,Honolulu Fire Dept,NA
8/13/18,13,8,2018,21.456564,-158.195657,0.01,Oahu,2018_OA_0048527,Honolulu Fire Dept,NA
8/14/18,14,8,2018,21.427305,-158.001166,0.01,Oahu,2018_OA_0048704,Honolulu Fire Dept,NA
8/14/18,14,8,2018,21.482652,-158.202209,0.1,Oahu,2018_OA_0048711,Honolulu Fire Dept,NA
8/14/18,14,8,2018,21.5003,-158.024055,0.01,Oahu,2018_OA_0048803,Honolulu Fire Dept,NA
8/14/18,14,8,2018,22.185219,-159.316917,0.1,Kauai,2018_KA_1803989,Kauai Fire Dept,NA
8/15/18,15,8,2018,21.505614,-158.033468,0.01,Oahu,2018_OA_0048823,Honolulu Fire Dept,NA
8/15/18,15,8,2018,21.361996,-158.055296,0.1,Oahu,2018_OA_0048898,Honolulu Fire Dept,NA
8/15/18,15,8,2018,21.374741,-158.021056,0.05,Oahu,2018_OA_0048936,Honolulu Fire Dept,NA
8/15/18,15,8,2018,21.468883,-158.199771,0.1,Oahu,2018_OA_0048979,Honolulu Fire Dept,NA
8/16/18,16,8,2018,19.95426423,-155.836567,3,Hawaii,2018_HA_200873,Hawaii Fire Dept,NA
